id,module,source,type,member,kind,static,signature,owner,runtime_features,profiles,environments,status,owner_beads,test_owner_beads,diagnostic_policies,tests,rule_id,notes
hxc-stdlib-api-v1:e8322f6310ad25c9a4fee284a0f6c2b37d40e6d8505b5dcfa007c5cf60090dce,Xml,Xml.hx,Xml,addChild,method,no,(x : Xml) -> Void,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:c962e42bb4cfdc6dd9ba4b0ff7b0b9f4fea4b060c2493b3a463929aef5652e42,Xml,Xml.hx,Xml,attributes,method,no,() -> Iterator<String>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:ec963fe6645b2d551b21989f2ffa2020ea6cb4ef5c887e937529ccc16822a1d5,Xml,Xml.hx,Xml,createCData,method,yes,(data : String) -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:4bffc9d31f284dc70dc4bb5d1cc21cbff4e8667957656a3219d7d3e7d95c2aa6,Xml,Xml.hx,Xml,createComment,method,yes,(data : String) -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:ee26f99929034fdd9db5664ad3b056047fac1913448cd72acd7161396e3d82b3,Xml,Xml.hx,Xml,createDocType,method,yes,(data : String) -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:1859923523e21597f79ec80aab286be126663897f17d5f8a37875b84650732be,Xml,Xml.hx,Xml,createDocument,method,yes,() -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:1629cc5ece5a7192c18619373fa5d01c489042ccef11da90f890179fc501cf01,Xml,Xml.hx,Xml,createElement,method,yes,(name : String) -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:9e413b2ba01f67bc3e4a24253186f848a1dc64c6abc5ff8b4974a4c37f3de130,Xml,Xml.hx,Xml,createPCData,method,yes,(data : String) -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:f7f6e53aa90f7e52db3151f1d2710e7398174c8fd0ec349ec2a2d3ce31d0373c,Xml,Xml.hx,Xml,createProcessingInstruction,method,yes,(data : String) -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:5fa0717dfe60ce63119736f496898e3e243a106c55868a467ae1675ec90218ed,Xml,Xml.hx,Xml,elements,method,no,() -> Iterator<Xml>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:5d94cd10fb32142113a0d679c7b92437d6e58b2bfe84d35fb73e4ca1d7fe5653,Xml,Xml.hx,Xml,elementsNamed,method,no,(name : String) -> Iterator<Xml>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:69d34dd1e4a6c81df3ac27ff67b93b3d7169eb021605113cde6693665e71f7d5,Xml,Xml.hx,Xml,exists,method,no,(att : String) -> Bool,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:714a8360fc1d4cd3884c3a369af8ca06f2c459a349ac085afddb7abb653d75e7,Xml,Xml.hx,Xml,firstChild,inline-method,no,() -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:3ef434f4d9cebdba5bf334a7150eade5529f8b847e36e7501b187e23ededf01f,Xml,Xml.hx,Xml,firstElement,method,no,() -> Null<Xml>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:570310f6400fc0b18cb282d4667320c8c442b74b81664feea56aaac620dbd0ec,Xml,Xml.hx,Xml,get,method,no,(att : String) -> Null<String>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:1a47edc05420d65560c9d2bc90c67e745e8387562e2349903f85bf37527c40ed,Xml,Xml.hx,Xml,insertChild,method,no,"(x : Xml, pos : Int) -> Void",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:1c526982213883d757495ba719bc81a453159d3e3227e6a056efc89319a1d448,Xml,Xml.hx,Xml,iterator,inline-method,no,() -> Iterator<Xml>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:08d9c3e4009aed6926b8c00cb12645e09ffab0f23cab1b0797bea786f4a6c4ef,Xml,Xml.hx,Xml,nodeName,field,no,String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:8e38b90ab064c765f99a748cd2c31f9b2c86c86d096c9beccd4f92b8795d6b86,Xml,Xml.hx,Xml,nodeType,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:b58ae853daff3da16b563702b22a5e9a89df84d1b077fc7f8ee3a5ec65125861,Xml,Xml.hx,Xml,nodeValue,field,no,String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:fa5a5656bd06488469a0809d7079ea3cf48d1f561f1fe99d2e2a35b6c9f05f05,Xml,Xml.hx,Xml,parent,field,no,Null<Xml>,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:9f0740027f29ff0ecc89d1919f1ef91efef612a56f830f2aad9aed3985ec349e,Xml,Xml.hx,Xml,parse,method,yes,(str : String) -> Xml,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:dee14cfd2698074f96f28fb6a505ee6b0df4780ea9d1cb42a6316b9ce517f7d1,Xml,Xml.hx,Xml,remove,method,no,(att : String) -> Void,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:6d65166ee928844fb1869a44ece39bc6e58916b2cde2007587d818707d13c52f,Xml,Xml.hx,Xml,removeChild,method,no,(x : Xml) -> Bool,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:7275743ca0f7131b5178cc4d57902366ed60cb8649543eba630dce935e2e9586,Xml,Xml.hx,Xml,set,method,no,"(att : String, value : String) -> Void",direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:676c0993fd7864897e4bef8f53f6165d525add481877c9a3689c2e9b3ebec72d,Xml,Xml.hx,Xml,toString,inline-method,no,() -> String,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:74ced33333954b7be1c016a84b403ec7a75996ae4ca855c04525e46c81b6b1c0,Xml,Xml.hx,XmlType,<type>,abstract,yes,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:2ac03bcf90bc419b8b747653e310931bf65e4543f37dc640f8ab794695b495e0,Xml,Xml.hx,XmlType,CData,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:a94b130becfb5b5a62c46503cbe31ee269ee64f530d25235ee82f0de848d38f7,Xml,Xml.hx,XmlType,Comment,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:9b642c044e2a6923d72af6ac51b21ebc4ea01c2a37e104455ae5a2f2c5445930,Xml,Xml.hx,XmlType,DocType,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:2cc18433df1d82c40f2210a9fbd2692a82debfa23f6c59a280b0195e1f2c7cbc,Xml,Xml.hx,XmlType,Document,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:ddcf54ba3b1b297c532239c998ffdfcebcbbaaff939fc53d762bff1685f1a99d,Xml,Xml.hx,XmlType,Element,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:b057355c6e2e50b9e3e1d564db9d94d43a2841d7a48ee940a1893bd0214487f9,Xml,Xml.hx,XmlType,PCData,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
hxc-stdlib-api-v1:75a94f6b65d45f00e9b31f5b92a6802278f41b984dc171accc73e3bfc12ed91d,Xml,Xml.hx,XmlType,ProcessingInstruction,field,no,XmlType,direct-compiler-lowering,array|dynamic|reflection|string,portable|metal,hosted|freestanding|wasi|emscripten,planned,E5.T06,E5.T12,planned-unsupported|runtime-policy-after-implementation,,serialization-and-xml,Pure parsing and printing stay compiler-lowered; reflection is retained only for source operations that cannot use generated typed schemas.
